Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1979","1277251.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1980","1316712.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1981","1311379.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1982","1369000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1983","1371612.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1984","1439000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1985","1495000.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1986","1492000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1987","1506081.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1988","1519334.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1989","1192153.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1990","746484.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1991","1340417.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1992","1281146.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1993","1603170.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1994","1690734.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1995","1764000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1996","1885000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1997","2060000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1998","2170000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","1999","2230000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2000","2254000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2001","2360000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2002","2390000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2003","2164200.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2004","1392515.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2005","1103460.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2006","1179347.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2007","1000009.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2008","2087426.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2009","2922941.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2010","3200400.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2011","4165000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2012","4979525.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1032","Meat indigenous, goat","2013","5882159.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1961","12038.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1962","12038.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1963","12100.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1964","12100.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1965","12100.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1966","12163.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1967","12225.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1968","12288.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1969","12350.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1970","12350.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1971","11750.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1972","11750.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1973","14000.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1974","14948.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1975","15150.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1976","13063.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1977","11813.00","*","Unofficial figure"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1978","10900.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1979","12750.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1980","13750.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1981","14450.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1982","12900.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1983","12900.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1984","13000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1985","13000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1986","13000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1987","13800.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1988","14500.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1989","15300.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1990","16000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1991","15500.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1992","15700.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1993","16000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1994","16300.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1995","16300.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1996","16300.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1997","16500.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1998","16600.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","1999","16800.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2000","17300.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2001","18100.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2002","18800.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2003","19500.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2004","19700.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2005","19900.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2006","14231.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2007","14800.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2008","15206.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2009","15500.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2010","15940.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2011","17000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2012","17731.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1137","Meat indigenous, camel","2013","18000.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1961","199897.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1962","203055.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1963","204995.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1964","210389.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1965","217182.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1966","210454.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1967","212767.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1968","181013.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1969","166935.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1970","164544.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1971","178022.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1972","188298.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1973","184631.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1974","201125.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1975","211716.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1976","196163.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1977","250549.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1978","281415.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1979","306780.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1980","354384.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1981","342030.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1982","325384.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1983","317718.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1984","300220.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1985","263368.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1986","283193.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1987","268423.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1988","275039.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1989","267105.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1990","267142.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1991","334312.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1992","310288.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1993","331866.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1994","377091.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1995","369293.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1996","402689.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1997","400833.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1998","402001.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","1999","417712.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2000","484446.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2001","616161.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2002","650802.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2003","717582.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2004","653302.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2005","625514.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2006","649532.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2007","635259.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2008","856107.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2009","939153.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2010","1061000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2011","1058269.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2012","1042643.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1747","Meat indigenous, cattle and buffalo","2013","848298.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1961","2099900.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1962","2084100.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1963","2139100.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1964","2148300.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1965","2165900.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1966","2138166.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1967","2256531.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1968","2168740.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1969","1868201.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1970","1859231.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1971","2184255.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1972","2050731.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1973","2128198.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1974","2451791.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1975","2670295.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1976","2529920.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1977","2558060.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1978","2590792.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1979","2601010.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1980","2670162.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1981","2778952.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1982","2848000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1983","2836147.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1984","2921369.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1985","2947723.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1986","3057000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1987","3119215.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1988","3098557.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1989","3069568.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1990","2733095.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1991","3119675.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1992","3105193.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1993","3468279.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1994","3559076.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1995","3658000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1996","3828835.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1997","4161541.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1998","3973817.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","1999","4117547.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2000","4900289.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2001","4827490.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2002","4399055.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2003","3762223.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2004","3672980.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2005","3463011.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2006","3603601.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2007","3675343.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2008","4624449.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2009","5337848.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2010","5933000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2011","7887159.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2012","9160704.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5322","Production","1748","Meat indigenous, sheep and goat","2013","11019173.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1961","1747.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1962","1750.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1963","1758.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1964","1767.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1965","1773.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1966","1780.00","F","FAO estimate"
"QL","Livestock Primary","249","Yemen","5323","Production","1094","Meat indigenous, chicken","1967","1787.00","F","FAO estimate"
